Note that User Simulator few shot messages have been omitted
shape: (15, 8)
+-----------------------+-----------------------+-----------------------+------------------------------------------------------+----------------------+-----------------------------------------------------+-------------------------------------+------------------------------------+
| sandbox_message_index | sender                | recipient             | content                                              | openai_function_name | tool_call_exception                                 | tool_trace                          | visible_to                         |
|-----------------------+-----------------------+-----------------------+------------------------------------------------------+----------------------+-----------------------------------------------------+-------------------------------------+------------------------------------|
| 1                     | SYSTEM                | AGENT                 | Don't make assumptions about what values to plug     | null                 | null                                                | null                                | null                               |
|                       |                       |                       | into functions. Ask for clarification if a user      |                      |                                                     |                                     |                                    |
|                       |                       |                       | request is ambiguous.                                |                      |                                                     |                                     |                                    |
|-----------------------+-----------------------+-----------------------+------------------------------------------------------+----------------------+-----------------------------------------------------+-------------------------------------+------------------------------------|
| 14                    | SYSTEM                | USER                  | You are no longer an assistant. From now on role     | null                 | null                                                | null                                | null                               |
|                       |                       |                       | play as a user (User A) talking to another user      |                      |                                                     |                                     |                                    |
|                       |                       |                       | (User B).                                            |                      |                                                     |                                     |                                    |
|                       |                       |                       | Make sure you follow these instructions:             |                      |                                                     |                                     |                                    |
|                       |                       |                       |                                                      |                      |                                                     |                                     |                                    |
|                       |                       |                       | 0. DO NOT act as if you (User A) are an assistant.   |                      |                                                     |                                     |                                    |
|                       |                       |                       | ALWAYS treat yourself as a user (User A).            |                      |                                                     |                                     |                                    |
|                       |                       |                       |     Do not ask questions to the other user (User B). |                      |                                                     |                                     |                                    |
|                       |                       |                       | 1. Answer any question User B asks you (User A)      |                      |                                                     |                                     |                                    |
|                       |                       |                       | accurately. Use only the information provided.       |                      |                                                     |                                     |                                    |
|                       |                       |                       |     Do not make up false information.                |                      |                                                     |                                     |                                    |
|                       |                       |                       | 2.  Use natural, short, casual language.             |                      |                                                     |                                     |                                    |
|                       |                       |                       | 3.  If User B says it could not complete the task,   |                      |                                                     |                                     |                                    |
|                       |                       |                       | either provide more information                      |                      |                                                     |                                     |                                    |
|                       |                       |                       | you (User A) posses, or ask it to use the tools it   |                      |                                                     |                                     |                                    |
|                       |                       |                       | figure it out itself if you (User A)                 |                      |                                                     |                                     |                                    |
|                       |                       |                       |     do not posses information that could help.       |                      |                                                     |                                     |                                    |
|                       |                       |                       | 4.  Allow User B to turn off low battery mode, turn  |                      |                                                     |                                     |                                    |
|                       |                       |                       | on cellular service, wifi or location service        |                      |                                                     |                                     |                                    |
|                       |                       |                       |     in order to complete the task.                   |                      |                                                     |                                     |                                    |
|                       |                       |                       | 5.  When User B completed the task, even if you      |                      |                                                     |                                     |                                    |
|                       |                       |                       | (User A) don't have enough information to validate   |                      |                                                     |                                     |                                    |
|                       |                       |                       | the                                                  |                      |                                                     |                                     |                                    |
|                       |                       |                       | correctness, break out of role playing and use the   |                      |                                                     |                                     |                                    |
|                       |                       |                       | provided tool named `end_conversation` to stop       |                      |                                                     |                                     |                                    |
|                       |                       |                       |     the conversation.                                |                      |                                                     |                                     |                                    |
|                       |                       |                       | 6.  When User B cannot complete the request after 5  |                      |                                                     |                                     |                                    |
|                       |                       |                       | tries, break out of role playing and                 |                      |                                                     |                                     |                                    |
|                       |                       |                       | use the provided tool named `end_conversation` to    |                      |                                                     |                                     |                                    |
|                       |                       |                       | stop the conversation.                               |                      |                                                     |                                     |                                    |
|                       |                       |                       |                                                      |                      |                                                     |                                     |                                    |
|                       |                       |                       | Answer User B's questions given the following task   |                      |                                                     |                                     |                                    |
|                       |                       |                       | you (User A) want User B to complete: Ask User B to  |                      |                                                     |                                     |                                    |
|                       |                       |                       | find the content of your (User A's) upcoming         |                      |                                                     |                                     |                                    |
|                       |                       |                       | reminder today. You do not have information about    |                      |                                                     |                                     |                                    |
|                       |                       |                       | the current datetime.                                |                      |                                                     |                                     |                                    |
|-----------------------+-----------------------+-----------------------+------------------------------------------------------+----------------------+-----------------------------------------------------+-------------------------------------+------------------------------------|
| 15                    | USER                  | AGENT                 | What's my upcoming reminder                          | null                 | null                                                | null                                | null                               |
|-----------------------+-----------------------+-----------------------+------------------------------------------------------+----------------------+-----------------------------------------------------+-------------------------------------+------------------------------------|
| 16                    | AGENT                 | USER                  | To find your upcoming reminders, I need to know the  | null                 | null                                                | null                                | ["AGENT", "USER"]                  |
|                       |                       |                       | current time so I can search for reminders scheduled |                      |                                                     |                                     |                                    |
|                       |                       |                       | after this moment. Could you please provide the      |                      |                                                     |                                     |                                    |
|                       |                       |                       | current date and time? For example:                  |                      |                                                     |                                     |                                    |
|                       |                       |                       | _"Right now it's October 26, 2023 at 3:00 PM"_       |                      |                                                     |                                     |                                    |
|                       |                       |                       |                                                      |                      |                                                     |                                     |                                    |
|                       |                       |                       | Once you share this, I can check for reminders set   |                      |                                                     |                                     |                                    |
|                       |                       |                       | to occur after that time!                            |                      |                                                     |                                     |                                    |
|-----------------------+-----------------------+-----------------------+------------------------------------------------------+----------------------+-----------------------------------------------------+-------------------------------------+------------------------------------|
| 17                    | USER                  | AGENT                 | Oops, I actually don't know the current date and     | null                 | null                                                | null                                | ["USER", "AGENT"]                  |
|                       |                       |                       | time.                                                |                      |                                                     |                                     |                                    |
|-----------------------+-----------------------+-----------------------+------------------------------------------------------+----------------------+-----------------------------------------------------+-------------------------------------+------------------------------------|
| 18                    | AGENT                 | EXECUTION_ENVIRONMENT | call_0_3bc298d1_a2f2_4e6b_ac11_c82ea313eb30_paramete | search_reminder      | null                                                | null                                | ["AGENT", "EXECUTION_ENVIRONMENT"] |
|                       |                       |                       | rs = {}                                              |                      |                                                     |                                     |                                    |
|                       |                       |                       | call_0_3bc298d1_a2f2_4e6b_ac11_c82ea313eb30_response |                      |                                                     |                                     |                                    |
|                       |                       |                       | = search_reminder(**call_0_3bc298d1_a2f2_4e6b_ac11_c |                      |                                                     |                                     |                                    |
|                       |                       |                       | 82ea313eb30_parameters)                              |                      |                                                     |                                     |                                    |
|                       |                       |                       | print(repr(call_0_3bc298d1_a2f2_4e6b_ac11_c82ea313eb |                      |                                                     |                                     |                                    |
|                       |                       |                       | 30_response))                                        |                      |                                                     |                                     |                                    |
|-----------------------+-----------------------+-----------------------+------------------------------------------------------+----------------------+-----------------------------------------------------+-------------------------------------+------------------------------------|
| 19                    | EXECUTION_ENVIRONMENT | AGENT                 | ValueError: No search criteria are given. At least   | search_reminder      | ValueError: No search criteria are given. At least  | null                                | ["EXECUTION_ENVIRONMENT", "AGENT"] |
|                       |                       |                       | one search criteria should be provided among         |                      | one search criteria should be provided among        |                                     |                                    |
|                       |                       |                       | ('reminder_id', 'content', 'creation_timestamp',     |                      | ('reminder_id', 'content', 'creation_timestamp',    |                                     |                                    |
|                       |                       |                       | 'creation_timestamp', 'reminder_timestamp',          |                      | 'creation_timestamp', 'reminder_timestamp',         |                                     |                                    |
|                       |                       |                       | 'reminder_timestamp', 'latitude', 'longitude')       |                      | 'reminder_timestamp', 'latitude', 'longitude')      |                                     |                                    |
|-----------------------+-----------------------+-----------------------+------------------------------------------------------+----------------------+-----------------------------------------------------+-------------------------------------+------------------------------------|
| 20                    | AGENT                 | USER                  | I apologize, but I need the current date and time to | null                 | null                                                | null                                | ["AGENT", "USER"]                  |
|                       |                       |                       | search for upcoming reminders. Since you don't know  |                      |                                                     |                                     |                                    |
|                       |                       |                       | it, I can't determine which reminders are upcoming   |                      |                                                     |                                     |                                    |
|                       |                       |                       | relative to now.                                     |                      |                                                     |                                     |                                    |
|                       |                       |                       |                                                      |                      |                                                     |                                     |                                    |
|                       |                       |                       | Could you please:                                    |                      |                                                     |                                     |                                    |
|                       |                       |                       | 1. Check what time it is for you right now, or       |                      |                                                     |                                     |                                    |
|                       |                       |                       | 2. Tell me approximately when you created the        |                      |                                                     |                                     |                                    |
|                       |                       |                       | reminders you're interested in?                      |                      |                                                     |                                     |                                    |
|                       |                       |                       |                                                      |                      |                                                     |                                     |                                    |
|                       |                       |                       | This will help me search for reminders scheduled     |                      |                                                     |                                     |                                    |
|                       |                       |                       | after the current time.                              |                      |                                                     |                                     |                                    |
|-----------------------+-----------------------+-----------------------+------------------------------------------------------+----------------------+-----------------------------------------------------+-------------------------------------+------------------------------------|
| 21                    | USER                  | AGENT                 | Not sure. Maybe use a tool or something to find out? | null                 | null                                                | null                                | ["USER", "AGENT"]                  |
|-----------------------+-----------------------+-----------------------+------------------------------------------------------+----------------------+-----------------------------------------------------+-------------------------------------+------------------------------------|
| 22                    | AGENT                 | USER                  | I understand! Since I don't have access to real-time | null                 | null                                                | null                                | ["AGENT", "USER"]                  |
|                       |                       |                       | information about the current date/time, I'll need   |                      |                                                     |                                     |                                    |
|                       |                       |                       | you to provide it so I can find your upcoming        |                      |                                                     |                                     |                                    |
|                       |                       |                       | reminders.                                           |                      |                                                     |                                     |                                    |
|                       |                       |                       |                                                      |                      |                                                     |                                     |                                    |
|                       |                       |                       | Could you please tell me:                            |                      |                                                     |                                     |                                    |
|                       |                       |                       | 1. What is today's date? (e.g., "October 26, 2023")  |                      |                                                     |                                     |                                    |
|                       |                       |                       | 2. What time is it for you right now? (e.g., "3:00   |                      |                                                     |                                     |                                    |
|                       |                       |                       | PM")                                                 |                      |                                                     |                                     |                                    |
|                       |                       |                       |                                                      |                      |                                                     |                                     |                                    |
|                       |                       |                       | Once you share this, I can convert it to a timestamp |                      |                                                     |                                     |                                    |
|                       |                       |                       | and search for reminders scheduled after this        |                      |                                                     |                                     |                                    |
|                       |                       |                       | moment.                                              |                      |                                                     |                                     |                                    |
|-----------------------+-----------------------+-----------------------+------------------------------------------------------+----------------------+-----------------------------------------------------+-------------------------------------+------------------------------------|
| 23                    | USER                  | AGENT                 | Nope, I’ll just wait till later then.                | null                 | null                                                | null                                | ["USER", "AGENT"]                  |
|-----------------------+-----------------------+-----------------------+------------------------------------------------------+----------------------+-----------------------------------------------------+-------------------------------------+------------------------------------|
| 24                    | AGENT                 | USER                  | No problem! Whenever you're ready to check your      | null                 | null                                                | null                                | ["AGENT", "USER"]                  |
|                       |                       |                       | reminders, just let me know:                         |                      |                                                     |                                     |                                    |
|                       |                       |                       | 1. The current date and time (e.g., "It's October    |                      |                                                     |                                     |                                    |
|                       |                       |                       | 26, 2023 at 3:00 PM")                                |                      |                                                     |                                     |                                    |
|                       |                       |                       | 2. Or approximate timing like "now it's morning" or  |                      |                                                     |                                     |                                    |
|                       |                       |                       | "it's afternoon here"                                |                      |                                                     |                                     |                                    |
|                       |                       |                       |                                                      |                      |                                                     |                                     |                                    |
|                       |                       |                       | I'll be here whenever you want to look up your       |                      |                                                     |                                     |                                    |
|                       |                       |                       | upcoming reminders! 😊                               |                      |                                                     |                                     |                                    |
|-----------------------+-----------------------+-----------------------+------------------------------------------------------+----------------------+-----------------------------------------------------+-------------------------------------+------------------------------------|
| 25                    | USER                  | EXECUTION_ENVIRONMENT | call_cdm7jr4EaiE5reuPziUDPR33_parameters = {}        | null                 | null                                                | null                                | ["USER", "EXECUTION_ENVIRONMENT"]  |
|                       |                       |                       | call_cdm7jr4EaiE5reuPziUDPR33_response = end_convers |                      |                                                     |                                     |                                    |
|                       |                       |                       | ation(**call_cdm7jr4EaiE5reuPziUDPR33_parameters)    |                      |                                                     |                                     |                                    |
|                       |                       |                       | print(repr(call_cdm7jr4EaiE5reuPziUDPR33_response))  |                      |                                                     |                                     |                                    |
|-----------------------+-----------------------+-----------------------+------------------------------------------------------+----------------------+-----------------------------------------------------+-------------------------------------+------------------------------------|
| 26                    | EXECUTION_ENVIRONMENT | USER                  | None                                                 | null                 | null                                                | ["{"tool_name": "end_conversation", | ["EXECUTION_ENVIRONMENT", "USER"]  |
|                       |                       |                       |                                                      |                      |                                                     | "arguments": {}, "result": null}"]  |                                    |
+-----------------------+-----------------------+-----------------------+------------------------------------------------------+----------------------+-----------------------------------------------------+-------------------------------------+------------------------------------+
