Note that User Simulator few shot messages have been omitted
shape: (13, 8)
+-----------------------+-----------------------+-----------------------+---------------------------------------+----------------------+---------------------------------------+---------------------------------------+------------------------------------+
| sandbox_message_index | sender                | recipient             | content                               | openai_function_name | tool_call_exception                   | tool_trace                            | visible_to                         |
|                       |                       |                       | search_holiday,                       |                      |                                       |                                       |                                    |
|                       |                       |                       | seconds_to_hours_minutes_seconds,     |                      |                                       |                                       |                                    |
|                       |                       |                       | shift_timestamp, timestamp_diff,      |                      |                                       |                                       |                                    |
|                       |                       |                       | timestamp_to_datetime_info,           |                      |                                       |                                       |                                    |
|                       |                       |                       | unit_conversion                       |                      |                                       |                                       |                                    |
|                       |                       |                       |                                       |                      |                                       |                                       |                                    |
|-----------------------+-----------------------+-----------------------+---------------------------------------+----------------------+---------------------------------------+---------------------------------------+------------------------------------|
| 1                     | SYSTEM                | AGENT                 | Don't make assumptions about what     | null                 | null                                  | null                                  | null                               |
|                       |                       |                       | values to plug into functions. Ask    |                      |                                       |                                       |                                    |
|                       |                       |                       | for clarification if a user request   |                      |                                       |                                       |                                    |
|                       |                       |                       | is ambiguous.                         |                      |                                       |                                       |                                    |
|-----------------------+-----------------------+-----------------------+---------------------------------------+----------------------+---------------------------------------+---------------------------------------+------------------------------------|
| 14                    | SYSTEM                | USER                  | You are no longer an assistant. From  | null                 | null                                  | null                                  | null                               |
|                       |                       |                       | now on role play as a user (User A)   |                      |                                       |                                       |                                    |
|                       |                       |                       | talking to another user (User B).     |                      |                                       |                                       |                                    |
|                       |                       |                       | Make sure you follow these            |                      |                                       |                                       |                                    |
|                       |                       |                       | instructions:                         |                      |                                       |                                       |                                    |
|                       |                       |                       |                                       |                      |                                       |                                       |                                    |
|                       |                       |                       | 0. DO NOT act as if you (User A) are  |                      |                                       |                                       |                                    |
|                       |                       |                       | an assistant. ALWAYS treat yourself   |                      |                                       |                                       |                                    |
|                       |                       |                       | as a user (User A).                   |                      |                                       |                                       |                                    |
|                       |                       |                       | Do not ask questions to the other     |                      |                                       |                                       |                                    |
|                       |                       |                       | user (User B).                        |                      |                                       |                                       |                                    |
|                       |                       |                       | 1. Answer any question User B asks    |                      |                                       |                                       |                                    |
|                       |                       |                       | you (User A) accurately. Use only the |                      |                                       |                                       |                                    |
|                       |                       |                       | information provided.                 |                      |                                       |                                       |                                    |
|                       |                       |                       |     Do not make up false information. |                      |                                       |                                       |                                    |
|                       |                       |                       | 2.  Use natural, short, casual        |                      |                                       |                                       |                                    |
|                       |                       |                       | language.                             |                      |                                       |                                       |                                    |
|                       |                       |                       | 3.  If User B says it could not       |                      |                                       |                                       |                                    |
|                       |                       |                       | complete the task, either provide     |                      |                                       |                                       |                                    |
|                       |                       |                       | more information                      |                      |                                       |                                       |                                    |
|                       |                       |                       | you (User A) posses, or ask it to use |                      |                                       |                                       |                                    |
|                       |                       |                       | the tools it figure it out itself if  |                      |                                       |                                       |                                    |
|                       |                       |                       | you (User A)                          |                      |                                       |                                       |                                    |
|                       |                       |                       | do not posses information that could  |                      |                                       |                                       |                                    |
|                       |                       |                       | help.                                 |                      |                                       |                                       |                                    |
|                       |                       |                       | 4.  Allow User B to turn off low      |                      |                                       |                                       |                                    |
|                       |                       |                       | battery mode, turn on cellular        |                      |                                       |                                       |                                    |
|                       |                       |                       | service, wifi or location service     |                      |                                       |                                       |                                    |
|                       |                       |                       |     in order to complete the task.    |                      |                                       |                                       |                                    |
|                       |                       |                       | 5.  When User B completed the task,   |                      |                                       |                                       |                                    |
|                       |                       |                       | even if you (User A) don't have       |                      |                                       |                                       |                                    |
|                       |                       |                       | enough information to validate the    |                      |                                       |                                       |                                    |
|                       |                       |                       | correctness, break out of role        |                      |                                       |                                       |                                    |
|                       |                       |                       | playing and use the provided tool     |                      |                                       |                                       |                                    |
|                       |                       |                       | named `end_conversation` to stop      |                      |                                       |                                       |                                    |
|                       |                       |                       |     the conversation.                 |                      |                                       |                                       |                                    |
|                       |                       |                       | 6.  When User B cannot complete the   |                      |                                       |                                       |                                    |
|                       |                       |                       | request after 5 tries, break out of   |                      |                                       |                                       |                                    |
|                       |                       |                       | role playing and                      |                      |                                       |                                       |                                    |
|                       |                       |                       | use the provided tool named           |                      |                                       |                                       |                                    |
|                       |                       |                       | `end_conversation` to stop the        |                      |                                       |                                       |                                    |
|                       |                       |                       | conversation.                         |                      |                                       |                                       |                                    |
|                       |                       |                       |                                       |                      |                                       |                                       |                                    |
|                       |                       |                       | Answer User B's questions given the   |                      |                                       |                                       |                                    |
|                       |                       |                       | following task you (User A) want User |                      |                                       |                                       |                                    |
|                       |                       |                       | B to complete: Update the phone       |                      |                                       |                                       |                                    |
|                       |                       |                       | number of the last person you sent a  |                      |                                       |                                       |                                    |
|                       |                       |                       | message to to +10293847563. You do    |                      |                                       |                                       |                                    |
|                       |                       |                       | not have any more information about   |                      |                                       |                                       |                                    |
|                       |                       |                       | that person.                          |                      |                                       |                                       |                                    |
|-----------------------+-----------------------+-----------------------+---------------------------------------+----------------------+---------------------------------------+---------------------------------------+------------------------------------|
| 15                    | USER                  | AGENT                 | Find whoever I contacted last, change | null                 | null                                  | null                                  | null                               |
|                       |                       |                       | his cell to +10293847563.             |                      |                                       |                                       |                                    |
|-----------------------+-----------------------+-----------------------+---------------------------------------+----------------------+---------------------------------------+---------------------------------------+------------------------------------|
| 16                    | AGENT                 | USER                  | I'd be happy to help you change that  | null                 | null                                  | null                                  | ["AGENT", "USER"]                  |
|                       |                       |                       | person's phone number, but I need     |                      |                                       |                                       |                                    |
|                       |                       |                       | more information to identify who you  |                      |                                       |                                       |                                    |
|                       |                       |                       | contacted last.                       |                      |                                       |                                       |                                    |
|                       |                       |                       |                                       |                      |                                       |                                       |                                    |
|                       |                       |                       | The contact search function I have    |                      |                                       |                                       |                                    |
|                       |                       |                       | access to can find contacts by:       |                      |                                       |                                       |                                    |
|                       |                       |                       | - Name                                |                      |                                       |                                       |                                    |
|                       |                       |                       | - Phone number                        |                      |                                       |                                       |                                    |
|                       |                       |                       | - Relationship                        |                      |                                       |                                       |                                    |
|                       |                       |                       | - Person ID                           |                      |                                       |                                       |                                    |
|                       |                       |                       |                                       |                      |                                       |                                       |                                    |
|                       |                       |                       | However, I don't have access to       |                      |                                       |                                       |                                    |
|                       |                       |                       | contact history or timestamps that    |                      |                                       |                                       |                                    |
|                       |                       |                       | would show who you contacted most     |                      |                                       |                                       |                                    |
|                       |                       |                       | recently. Could you provide me with   |                      |                                       |                                       |                                    |
|                       |                       |                       | either:                               |                      |                                       |                                       |                                    |
|                       |                       |                       | - The person's name                   |                      |                                       |                                       |                                    |
|                       |                       |                       | - Their current phone number          |                      |                                       |                                       |                                    |
|                       |                       |                       | - Your relationship to them           |                      |                                       |                                       |                                    |
|                       |                       |                       | - Any other identifying information   |                      |                                       |                                       |                                    |
|                       |                       |                       |                                       |                      |                                       |                                       |                                    |
|                       |                       |                       | Once I can find the right contact,    |                      |                                       |                                       |                                    |
|                       |                       |                       | I'll be able to update their phone    |                      |                                       |                                       |                                    |
|                       |                       |                       | number to +10293847563.               |                      |                                       |                                       |                                    |
|-----------------------+-----------------------+-----------------------+---------------------------------------+----------------------+---------------------------------------+---------------------------------------+------------------------------------|
| 17                    | USER                  | AGENT                 | Sorry, that's all I know.             | null                 | null                                  | null                                  | ["USER", "AGENT"]                  |
|-----------------------+-----------------------+-----------------------+---------------------------------------+----------------------+---------------------------------------+---------------------------------------+------------------------------------|
| 18                    | AGENT                 | USER                  | I understand your situation, but      | null                 | null                                  | null                                  | ["AGENT", "USER"]                  |
|                       |                       |                       | unfortunately I don't have access to  |                      |                                       |                                       |                                    |
|                       |                       |                       | contact history or communication logs |                      |                                       |                                       |                                    |
|                       |                       |                       | that would show who you contacted     |                      |                                       |                                       |                                    |
|                       |                       |                       | most recently. The tools available to |                      |                                       |                                       |                                    |
|                       |                       |                       | me can only search for contacts if I  |                      |                                       |                                       |                                    |
|                       |                       |                       | have at least one piece of            |                      |                                       |                                       |                                    |
|                       |                       |                       | identifying information like:         |                      |                                       |                                       |                                    |
|                       |                       |                       |                                       |                      |                                       |                                       |                                    |
|                       |                       |                       | - The person's name                   |                      |                                       |                                       |                                    |
|                       |                       |                       | - Their current phone number          |                      |                                       |                                       |                                    |
|                       |                       |                       | - Your relationship to them           |                      |                                       |                                       |                                    |
|                       |                       |                       | - Their contact ID                    |                      |                                       |                                       |                                    |
|                       |                       |                       |                                       |                      |                                       |                                       |                                    |
|                       |                       |                       | Without any of these details, and     |                      |                                       |                                       |                                    |
|                       |                       |                       | without access to your call/message   |                      |                                       |                                       |                                    |
|                       |                       |                       | history, I'm unable to identify which |                      |                                       |                                       |                                    |
|                       |                       |                       | contact you want to update. You might |                      |                                       |                                       |                                    |
|                       |                       |                       | need to check your phone's call log,  |                      |                                       |                                       |                                    |
|                       |                       |                       | message history, or contact list to   |                      |                                       |                                       |                                    |
|                       |                       |                       | find this information, and then I can |                      |                                       |                                       |                                    |
|                       |                       |                       | help you update their phone number to |                      |                                       |                                       |                                    |
|                       |                       |                       | +10293847563.                         |                      |                                       |                                       |                                    |
|-----------------------+-----------------------+-----------------------+---------------------------------------+----------------------+---------------------------------------+---------------------------------------+------------------------------------|
| 19                    | USER                  | AGENT                 | Could you maybe try finding the info  | null                 | null                                  | null                                  | ["USER", "AGENT"]                  |
|                       |                       |                       | or use a tool to check?               |                      |                                       |                                       |                                    |
|-----------------------+-----------------------+-----------------------+---------------------------------------+----------------------+---------------------------------------+---------------------------------------+------------------------------------|
| 20                    | AGENT                 | EXECUTION_ENVIRONMENT | toolu_01Awwy91YFmoJZvtkTCVqUWT_parame | contact_3            | null                                  | null                                  | ["AGENT", "EXECUTION_ENVIRONMENT"] |
|                       |                       |                       | ters = {}                             |                      |                                       |                                       |                                    |
|                       |                       |                       | toolu_01Awwy91YFmoJZvtkTCVqUWT_respon |                      |                                       |                                       |                                    |
|                       |                       |                       | se = search_contacts(**toolu_01Awwy91 |                      |                                       |                                       |                                    |
|                       |                       |                       | YFmoJZvtkTCVqUWT_parameters)          |                      |                                       |                                       |                                    |
|                       |                       |                       | print(repr(toolu_01Awwy91YFmoJZvtkTCV |                      |                                       |                                       |                                    |
|                       |                       |                       | qUWT_response))                       |                      |                                       |                                       |                                    |
|-----------------------+-----------------------+-----------------------+---------------------------------------+----------------------+---------------------------------------+---------------------------------------+------------------------------------|
| 21                    | EXECUTION_ENVIRONMENT | AGENT                 | ValueError: No search criteria are    | contact_3            | ValueError: No search criteria are    | null                                  | ["EXECUTION_ENVIRONMENT", "AGENT"] |
|                       |                       |                       | given. At least one search criteria   |                      | given. At least one search criteria   |                                       |                                    |
|                       |                       |                       | should be provided among              |                      | should be provided among              |                                       |                                    |
|                       |                       |                       | ('person_id', 'name', 'phone_number', |                      | ('person_id', 'name', 'phone_number', |                                       |                                    |
|                       |                       |                       | 'relationship', 'is_self')            |                      | 'relationship', 'is_self')            |                                       |                                    |
|-----------------------+-----------------------+-----------------------+---------------------------------------+----------------------+---------------------------------------+---------------------------------------+------------------------------------|
| 22                    | AGENT                 | USER                  | I tried using the contact search tool | null                 | null                                  | null                                  | ["AGENT", "USER"]                  |
|                       |                       |                       | to see if I could retrieve contact    |                      |                                       |                                       |                                    |
|                       |                       |                       | information, but it requires at least |                      |                                       |                                       |                                    |
|                       |                       |                       | one search parameter to function - I  |                      |                                       |                                       |                                    |
|                       |                       |                       | can't search without providing a      |                      |                                       |                                       |                                    |
|                       |                       |                       | name, phone number, relationship, or  |                      |                                       |                                       |                                    |
|                       |                       |                       | contact ID.                           |                      |                                       |                                       |                                    |
|                       |                       |                       |                                       |                      |                                       |                                       |                                    |
|                       |                       |                       | Unfortunately, the tools available to |                      |                                       |                                       |                                    |
|                       |                       |                       | me don't include:                     |                      |                                       |                                       |                                    |
|                       |                       |                       | - Access to call or message history   |                      |                                       |                                       |                                    |
|                       |                       |                       | - Ability to list all contacts        |                      |                                       |                                       |                                    |
|                       |                       |                       | - Contact activity logs or timestamps |                      |                                       |                                       |                                    |
|                       |                       |                       | - Communication records               |                      |                                       |                                       |                                    |
|                       |                       |                       |                                       |                      |                                       |                                       |                                    |
|                       |                       |                       | The contact database I can access     |                      |                                       |                                       |                                    |
|                       |                       |                       | only allows targeted searches when    |                      |                                       |                                       |                                    |
|                       |                       |                       | you already know something about the  |                      |                                       |                                       |                                    |
|                       |                       |                       | person you're looking for. Without    |                      |                                       |                                       |                                    |
|                       |                       |                       | any identifying information about who |                      |                                       |                                       |                                    |
|                       |                       |                       | you contacted last, I'm unable to     |                      |                                       |                                       |                                    |
|                       |                       |                       | find and update their phone number.   |                      |                                       |                                       |                                    |
|                       |                       |                       |                                       |                      |                                       |                                       |                                    |
|                       |                       |                       | You'll need to check your phone's     |                      |                                       |                                       |                                    |
|                       |                       |                       | recent calls, text messages, or       |                      |                                       |                                       |                                    |
|                       |                       |                       | contact list to identify the person,  |                      |                                       |                                       |                                    |
|                       |                       |                       | then I can help you update their      |                      |                                       |                                       |                                    |
|                       |                       |                       | number to +10293847563.               |                      |                                       |                                       |                                    |
|-----------------------+-----------------------+-----------------------+---------------------------------------+----------------------+---------------------------------------+---------------------------------------+------------------------------------|
| 23                    | USER                  | EXECUTION_ENVIRONMENT | call_s6bmhtk3AR9BsLVEaiuVg06t_paramet | null                 | null                                  | null                                  | ["USER", "EXECUTION_ENVIRONMENT"]  |
|                       |                       |                       | ers = {}                              |                      |                                       |                                       |                                    |
|                       |                       |                       | call_s6bmhtk3AR9BsLVEaiuVg06t_respons |                      |                                       |                                       |                                    |
|                       |                       |                       | e = end_conversation(**call_s6bmhtk3A |                      |                                       |                                       |                                    |
|                       |                       |                       | R9BsLVEaiuVg06t_parameters)           |                      |                                       |                                       |                                    |
|                       |                       |                       | print(repr(call_s6bmhtk3AR9BsLVEaiuVg |                      |                                       |                                       |                                    |
|                       |                       |                       | 06t_response))                        |                      |                                       |                                       |                                    |
|-----------------------+-----------------------+-----------------------+---------------------------------------+----------------------+---------------------------------------+---------------------------------------+------------------------------------|
| 24                    | EXECUTION_ENVIRONMENT | USER                  | None                                  | null                 | null                                  | ["{"tool_name": "end_conversation",   | ["EXECUTION_ENVIRONMENT", "USER"]  |
|                       |                       |                       |                                       |                      |                                       | "arguments": {}, "result": null}"]    |                                    |
+-----------------------+-----------------------+-----------------------+---------------------------------------+----------------------+---------------------------------------+---------------------------------------+------------------------------------+
