Note that User Simulator few shot messages have been omitted
shape: (15, 8)
+-----------------------+-----------------------+-----------------------+---------------------------------------------------+----------------------+------------------------------------------+---------------------------------------------------+------------------------------------+
| sandbox_message_index | sender                | recipient             | content                                           | openai_function_name | tool_call_exception                      | tool_trace                                        | visible_to                         |
|                       |                       |                       | timestamp_to_datetime_info, unit_conversion       |                      |                                          |                                                   |                                    |
|                       |                       |                       |                                                   |                      |                                          |                                                   |                                    |
|-----------------------+-----------------------+-----------------------+---------------------------------------------------+----------------------+------------------------------------------+---------------------------------------------------+------------------------------------|
| 1                     | SYSTEM                | AGENT                 | Don't make assumptions about what values to plug  | null                 | null                                     | null                                              | null                               |
|                       |                       |                       | into functions. Ask for clarification if a user   |                      |                                          |                                                   |                                    |
|                       |                       |                       | request is ambiguous.                             |                      |                                          |                                                   |                                    |
|-----------------------+-----------------------+-----------------------+---------------------------------------------------+----------------------+------------------------------------------+---------------------------------------------------+------------------------------------|
| 14                    | SYSTEM                | USER                  | You are no longer an assistant. From now on role  | null                 | null                                     | null                                              | null                               |
|                       |                       |                       | play as a user (User A) talking to another user   |                      |                                          |                                                   |                                    |
|                       |                       |                       | (User B).                                         |                      |                                          |                                                   |                                    |
|                       |                       |                       | Make sure you follow these instructions:          |                      |                                          |                                                   |                                    |
|                       |                       |                       |                                                   |                      |                                          |                                                   |                                    |
|                       |                       |                       | 0. DO NOT act as if you (User A) are an           |                      |                                          |                                                   |                                    |
|                       |                       |                       | assistant. ALWAYS treat yourself as a user (User  |                      |                                          |                                                   |                                    |
|                       |                       |                       | A).                                               |                      |                                          |                                                   |                                    |
|                       |                       |                       | Do not ask questions to the other user (User B).  |                      |                                          |                                                   |                                    |
|                       |                       |                       | 1. Answer any question User B asks you (User A)   |                      |                                          |                                                   |                                    |
|                       |                       |                       | accurately. Use only the information provided.    |                      |                                          |                                                   |                                    |
|                       |                       |                       |     Do not make up false information.             |                      |                                          |                                                   |                                    |
|                       |                       |                       | 2.  Use natural, short, casual language.          |                      |                                          |                                                   |                                    |
|                       |                       |                       | 3.  If User B says it could not complete the      |                      |                                          |                                                   |                                    |
|                       |                       |                       | task, either provide more information             |                      |                                          |                                                   |                                    |
|                       |                       |                       | you (User A) posses, or ask it to use the tools   |                      |                                          |                                                   |                                    |
|                       |                       |                       | it figure it out itself if you (User A)           |                      |                                          |                                                   |                                    |
|                       |                       |                       |     do not posses information that could help.    |                      |                                          |                                                   |                                    |
|                       |                       |                       | 4.  Allow User B to turn off low battery mode,    |                      |                                          |                                                   |                                    |
|                       |                       |                       | turn on cellular service, wifi or location        |                      |                                          |                                                   |                                    |
|                       |                       |                       | service                                           |                      |                                          |                                                   |                                    |
|                       |                       |                       |     in order to complete the task.                |                      |                                          |                                                   |                                    |
|                       |                       |                       | 5.  When User B completed the task, even if you   |                      |                                          |                                                   |                                    |
|                       |                       |                       | (User A) don't have enough information to         |                      |                                          |                                                   |                                    |
|                       |                       |                       | validate the                                      |                      |                                          |                                                   |                                    |
|                       |                       |                       | correctness, break out of role playing and use    |                      |                                          |                                                   |                                    |
|                       |                       |                       | the provided tool named `end_conversation` to     |                      |                                          |                                                   |                                    |
|                       |                       |                       | stop                                              |                      |                                          |                                                   |                                    |
|                       |                       |                       |     the conversation.                             |                      |                                          |                                                   |                                    |
|                       |                       |                       | 6.  When User B cannot complete the request after |                      |                                          |                                                   |                                    |
|                       |                       |                       | 5 tries, break out of role playing and            |                      |                                          |                                                   |                                    |
|                       |                       |                       | use the provided tool named `end_conversation` to |                      |                                          |                                                   |                                    |
|                       |                       |                       | stop the conversation.                            |                      |                                          |                                                   |                                    |
|                       |                       |                       |                                                   |                      |                                          |                                                   |                                    |
|                       |                       |                       | Answer User B's questions given the following     |                      |                                          |                                                   |                                    |
|                       |                       |                       | task you (User A) want User B to complete: Send a |                      |                                          |                                                   |                                    |
|                       |                       |                       | message to Fredrik Thordendal saying: How's the   |                      |                                          |                                                   |                                    |
|                       |                       |                       | new album coming along. You do not have any more  |                      |                                          |                                                   |                                    |
|                       |                       |                       | information.                                      |                      |                                          |                                                   |                                    |
|-----------------------+-----------------------+-----------------------+---------------------------------------------------+----------------------+------------------------------------------+---------------------------------------------------+------------------------------------|
| 15                    | USER                  | AGENT                 | Send a message to Fredrik Thordendal saying:      | null                 | null                                     | null                                              | null                               |
|                       |                       |                       | "How's the new album coming along." Resolve any   |                      |                                          |                                                   |                                    |
|                       |                       |                       | issue alone.                                      |                      |                                          |                                                   |                                    |
|-----------------------+-----------------------+-----------------------+---------------------------------------------------+----------------------+------------------------------------------+---------------------------------------------------+------------------------------------|
| 16                    | AGENT                 | EXECUTION_ENVIRONMENT | toolu_01SMBJbHn9N5AyJ3Y6EsUZ7B_parameters =       | contact_3            | null                                     | null                                              | ["AGENT", "EXECUTION_ENVIRONMENT"] |
|                       |                       |                       | {'name': 'Fredrik Thordendal'}                    |                      |                                          |                                                   |                                    |
|                       |                       |                       | toolu_01SMBJbHn9N5AyJ3Y6EsUZ7B_response = search_ |                      |                                          |                                                   |                                    |
|                       |                       |                       | contacts(**toolu_01SMBJbHn9N5AyJ3Y6EsUZ7B_paramet |                      |                                          |                                                   |                                    |
|                       |                       |                       | ers)                                              |                      |                                          |                                                   |                                    |
|                       |                       |                       | print(repr(toolu_01SMBJbHn9N5AyJ3Y6EsUZ7B_respons |                      |                                          |                                                   |                                    |
|                       |                       |                       | e))                                               |                      |                                          |                                                   |                                    |
|-----------------------+-----------------------+-----------------------+---------------------------------------------------+----------------------+------------------------------------------+---------------------------------------------------+------------------------------------|
| 17                    | EXECUTION_ENVIRONMENT | AGENT                 | [{'person_id':                                    | contact_3            | null                                     | ["{"tool_name": "search_contacts", "arguments":   | ["EXECUTION_ENVIRONMENT", "AGENT"] |
|                       |                       |                       | '9e137f06-916a-5310-8174-cf0b7e9f7054', 'name':   |                      |                                          | {"name": "Fredrik Thordendal"}, "result":         |                                    |
|                       |                       |                       | 'Fredrik Thordendal', 'phone_number':             |                      |                                          | [{"person_id":                                    |                                    |
|                       |                       |                       | '+12453344098', 'relationship': 'friend',         |                      |                                          | "9e137f06-916a-5310-8174-cf0b7e9f7054", "name":   |                                    |
|                       |                       |                       | 'is_self': False}]                                |                      |                                          | "Fredrik Thordendal", "phone_number":             |                                    |
|                       |                       |                       |                                                   |                      |                                          | "+12453344098", "relationship": "friend",         |                                    |
|                       |                       |                       |                                                   |                      |                                          | "is_self": false}]}"]                             |                                    |
|-----------------------+-----------------------+-----------------------+---------------------------------------------------+----------------------+------------------------------------------+---------------------------------------------------+------------------------------------|
| 18                    | AGENT                 | EXECUTION_ENVIRONMENT | toolu_012nnWX7xx2ytN7LHggfLNYY_parameters =       | messaging_1          | null                                     | null                                              | ["AGENT", "EXECUTION_ENVIRONMENT"] |
|                       |                       |                       | {'phone_number': '+12453344098', 'content':       |                      |                                          |                                                   |                                    |
|                       |                       |                       | "How's the new album coming along."}              |                      |                                          |                                                   |                                    |
|                       |                       |                       | toolu_012nnWX7xx2ytN7LHggfLNYY_response = send_me |                      |                                          |                                                   |                                    |
|                       |                       |                       | ssage_with_phone_number(**toolu_012nnWX7xx2ytN7LH |                      |                                          |                                                   |                                    |
|                       |                       |                       | ggfLNYY_parameters)                               |                      |                                          |                                                   |                                    |
|                       |                       |                       | print(repr(toolu_012nnWX7xx2ytN7LHggfLNYY_respons |                      |                                          |                                                   |                                    |
|                       |                       |                       | e))                                               |                      |                                          |                                                   |                                    |
|-----------------------+-----------------------+-----------------------+---------------------------------------------------+----------------------+------------------------------------------+---------------------------------------------------+------------------------------------|
| 19                    | EXECUTION_ENVIRONMENT | AGENT                 | ConnectionError: Cellular service is not enabled  | messaging_1          | ConnectionError: Cellular service is not | null                                              | ["EXECUTION_ENVIRONMENT", "AGENT"] |
|                       |                       |                       |                                                   |                      | enabled                                  |                                                   |                                    |
|-----------------------+-----------------------+-----------------------+---------------------------------------------------+----------------------+------------------------------------------+---------------------------------------------------+------------------------------------|
| 20                    | AGENT                 | EXECUTION_ENVIRONMENT | toolu_01FRWCNNNw23TwiC6kH4X1Za_parameters =       | setting_5            | null                                     | null                                              | ["AGENT", "EXECUTION_ENVIRONMENT"] |
|                       |                       |                       | {'on': True}                                      |                      |                                          |                                                   |                                    |
|                       |                       |                       | toolu_01FRWCNNNw23TwiC6kH4X1Za_response = set_cel |                      |                                          |                                                   |                                    |
|                       |                       |                       | lular_service_status(**toolu_01FRWCNNNw23TwiC6kH4 |                      |                                          |                                                   |                                    |
|                       |                       |                       | X1Za_parameters)                                  |                      |                                          |                                                   |                                    |
|                       |                       |                       | print(repr(toolu_01FRWCNNNw23TwiC6kH4X1Za_respons |                      |                                          |                                                   |                                    |
|                       |                       |                       | e))                                               |                      |                                          |                                                   |                                    |
|-----------------------+-----------------------+-----------------------+---------------------------------------------------+----------------------+------------------------------------------+---------------------------------------------------+------------------------------------|
| 21                    | EXECUTION_ENVIRONMENT | AGENT                 | None                                              | setting_5            | null                                     | ["{"tool_name": "set_cellular_service_status",    | ["EXECUTION_ENVIRONMENT", "AGENT"] |
|                       |                       |                       |                                                   |                      |                                          | "arguments": {"on": true}, "result": null}"]      |                                    |
|-----------------------+-----------------------+-----------------------+---------------------------------------------------+----------------------+------------------------------------------+---------------------------------------------------+------------------------------------|
| 22                    | AGENT                 | EXECUTION_ENVIRONMENT | toolu_01YWETtxjyohpWht76V1tHgP_parameters =       | messaging_1          | null                                     | null                                              | ["AGENT", "EXECUTION_ENVIRONMENT"] |
|                       |                       |                       | {'phone_number': '+12453344098', 'content':       |                      |                                          |                                                   |                                    |
|                       |                       |                       | "How's the new album coming along."}              |                      |                                          |                                                   |                                    |
|                       |                       |                       | toolu_01YWETtxjyohpWht76V1tHgP_response = send_me |                      |                                          |                                                   |                                    |
|                       |                       |                       | ssage_with_phone_number(**toolu_01YWETtxjyohpWht7 |                      |                                          |                                                   |                                    |
|                       |                       |                       | 6V1tHgP_parameters)                               |                      |                                          |                                                   |                                    |
|                       |                       |                       | print(repr(toolu_01YWETtxjyohpWht76V1tHgP_respons |                      |                                          |                                                   |                                    |
|                       |                       |                       | e))                                               |                      |                                          |                                                   |                                    |
|-----------------------+-----------------------+-----------------------+---------------------------------------------------+----------------------+------------------------------------------+---------------------------------------------------+------------------------------------|
| 23                    | EXECUTION_ENVIRONMENT | AGENT                 | '946ea702-8fca-4fcf-bcf2-ad48f2079d05'            | messaging_1          | null                                     | ["{"tool_name": "send_message_with_phone_number", | ["EXECUTION_ENVIRONMENT", "AGENT"] |
|                       |                       |                       |                                                   |                      |                                          | "arguments": {"phone_number": "+12453344098",     |                                    |
|                       |                       |                       |                                                   |                      |                                          | "content": "How's the new album coming along."},  |                                    |
|                       |                       |                       |                                                   |                      |                                          | "result":                                         |                                    |
|                       |                       |                       |                                                   |                      |                                          | "946ea702-8fca-4fcf-bcf2-ad48f2079d05"}"]         |                                    |
|-----------------------+-----------------------+-----------------------+---------------------------------------------------+----------------------+------------------------------------------+---------------------------------------------------+------------------------------------|
| 24                    | AGENT                 | USER                  | Perfect! I found Fredrik Thordendal in your       | null                 | null                                     | null                                              | ["AGENT", "USER"]                  |
|                       |                       |                       | contacts and sent him the message "How's the new  |                      |                                          |                                                   |                                    |
|                       |                       |                       | album coming along." There was initially a        |                      |                                          |                                                   |                                    |
|                       |                       |                       | connectivity issue because cellular service was   |                      |                                          |                                                   |                                    |
|                       |                       |                       | disabled, but I enabled it and the message was    |                      |                                          |                                                   |                                    |
|                       |                       |                       | successfully sent.                                |                      |                                          |                                                   |                                    |
|-----------------------+-----------------------+-----------------------+---------------------------------------------------+----------------------+------------------------------------------+---------------------------------------------------+------------------------------------|
| 25                    | USER                  | EXECUTION_ENVIRONMENT | call_Vh9TfiesxArWTTMmtL5gr0B8_parameters = {}     | null                 | null                                     | null                                              | ["USER", "EXECUTION_ENVIRONMENT"]  |
|                       |                       |                       | call_Vh9TfiesxArWTTMmtL5gr0B8_response = end_conv |                      |                                          |                                                   |                                    |
|                       |                       |                       | ersation(**call_Vh9TfiesxArWTTMmtL5gr0B8_paramete |                      |                                          |                                                   |                                    |
|                       |                       |                       | rs)                                               |                      |                                          |                                                   |                                    |
|                       |                       |                       | print(repr(call_Vh9TfiesxArWTTMmtL5gr0B8_response |                      |                                          |                                                   |                                    |
|                       |                       |                       | ))                                                |                      |                                          |                                                   |                                    |
|-----------------------+-----------------------+-----------------------+---------------------------------------------------+----------------------+------------------------------------------+---------------------------------------------------+------------------------------------|
| 26                    | EXECUTION_ENVIRONMENT | USER                  | None                                              | null                 | null                                     | ["{"tool_name": "end_conversation", "arguments":  | ["EXECUTION_ENVIRONMENT", "USER"]  |
|                       |                       |                       |                                                   |                      |                                          | {}, "result": null}"]                             |                                    |
+-----------------------+-----------------------+-----------------------+---------------------------------------------------+----------------------+------------------------------------------+---------------------------------------------------+------------------------------------+
